run_id,experiment_name,sweep_group,mean_balanced_accuracy,diag.fold_mean_accuracy,diag.fold_std_accuracy,diag.fold_median_accuracy,diag.fold_q25_accuracy,diag.fold_q75_accuracy,diag.fold_pct_above_50,diag.fold_pct_above_55,diag.fold_pct_above_60,diag.fold_pct_above_70,diag.fold_collapse_rate,diag.fold_mean_best_epoch,diag.fold_median_best_epoch,diag.fold_mean_stopped_epoch,diag.fold_median_stopped_epoch,diag.fold_mode_n_train,diag.fold_mode_n_test,diag.fold_mode_train_class_counts,diag.fold_mode_test_class_counts,diag.fold_mean_mean_confidence,diag.fold_mean_mean_normalized_prediction_entropy
20260530_1003_5971b0df,hpgrid537_bs8_lr0p0003_clip0_start0_test0p2_fir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5285,0.5285,0.13766282801420096,0.5,0.5,0.625,0.3,0.3,0.3,0.124,0.408,167.252,25.5,216.352,73.0,32,8,"[16, 16]","[4, 4]",0.5637181318400001,0.9487589579200001
20260530_1013_197c13da,hpgrid537_bs8_lr0p0003_clip0_start0_test0p2_iir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5365,0.5365,0.14556788808030652,0.5,0.5,0.625,0.304,0.304,0.304,0.16,0.42,205.264,18.0,254.004,66.5,32,8,"[16, 16]","[4, 4]",0.55591329852,0.95242947608
20260530_1023_655222f5,hpgrid537_bs8_lr0p0003_clip0_start0_test0p2_iir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5555,0.5555,0.15638116984191064,0.5,0.5,0.625,0.388,0.388,0.388,0.184,0.356,208.356,44.0,257.312,90.0,32,8,"[16, 16]","[4, 4]",0.57865142632,0.92688876708
20260530_1034_ac2179e6,hpgrid537_bs8_lr0p0003_clip0_start0_test0p4_fir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.516,0.516,0.12572680269402645,0.5,0.5,0.5,0.2,0.2,0.2,0.108,0.504,143.504,3.0,192.252,51.0,32,8,"[16, 16]","[4, 4]",0.5456442859999999,0.9680449560800001
20260530_1043_21e849d5,hpgrid537_bs8_lr0p0003_clip0_start0_test0p4_fir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5285,0.5285,0.13766282801420096,0.5,0.5,0.625,0.3,0.3,0.3,0.124,0.408,167.252,25.5,216.352,73.0,32,8,"[16, 16]","[4, 4]",0.5637181318400001,0.9487589579200001
20260530_1053_d03bae34,hpgrid537_bs8_lr0p0003_clip0_start0_test0p4_iir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5365,0.5365,0.14556788808030652,0.5,0.5,0.625,0.304,0.304,0.304,0.16,0.42,205.264,18.0,254.004,66.5,32,8,"[16, 16]","[4, 4]",0.55591329852,0.95242947608
20260530_1104_06cd4a49,hpgrid537_bs8_lr0p0003_clip0_start0_test0p4_iir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5555,0.5555,0.15638116984191064,0.5,0.5,0.625,0.388,0.388,0.388,0.184,0.356,208.356,44.0,257.312,90.0,32,8,"[16, 16]","[4, 4]",0.57865142632,0.92688876708
20260530_1115_b432cd13,hpgrid537_bs8_lr0p0003_clip0_start1_test0p2_fir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5585,0.5585,0.15966282872197277,0.5,0.5,0.625,0.352,0.352,0.352,0.164,0.424,259.368,13.0,308.612,62.0,32,8,"[16, 16]","[4, 4]",0.56378729076,0.9475785001200001
20260530_1127_2a3f8749,hpgrid537_bs8_lr0p0003_clip0_start1_test0p2_fir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.561,0.561,0.16243318057777,0.5,0.5,0.625,0.348,0.348,0.348,0.196,0.42,274.956,19.0,323.36,64.0,32,8,"[16, 16]","[4, 4]",0.5678254900399999,0.9420033523200001
20260530_1140_eed88f5e,hpgrid537_bs8_lr0p0003_clip0_start1_test0p2_iir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.554,0.554,0.14848295779320966,0.5,0.5,0.625,0.344,0.344,0.344,0.164,0.412,389.24,59.0,437.952,108.0,32,8,"[16, 16]","[4, 4]",0.5754553617199999,0.9395374780799999
20260530_1157_86f12daf,hpgrid537_bs8_lr0p0003_clip0_start1_test0p2_iir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.557,0.557,0.14946692425343852,0.5,0.5,0.625,0.344,0.344,0.344,0.176,0.416,367.688,65.5,416.456,111.0,32,8,"[16, 16]","[4, 4]",0.5745838256,0.9403372811199999
20260530_1205_ce3d2d0d,hpgrid537_bs8_lr0p0004_clip0_start0_test0p2_fir_none,537_hpgrid_demean_none_addon,0.558,0.558,0.1469605033954121,0.5,0.5,0.625,0.34,0.34,0.34,0.2,0.396,216.144,36.0,265.112,85.5,32,8,"[16, 16]","[4, 4]",0.5731221361200001,0.94104774592
20260530_1213_903d4ea8,hpgrid537_bs8_lr0p0003_clip0_start1_test0p4_fir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5585,0.5585,0.15966282872197277,0.5,0.5,0.625,0.352,0.352,0.352,0.164,0.424,259.368,13.0,308.612,62.0,32,8,"[16, 16]","[4, 4]",0.56378729076,0.9475785001200001
20260530_1217_820d0f5c,hpgrid537_bs8_lr0p0004_clip0_start0_test0p2_iir_none,537_hpgrid_demean_none_addon,0.542,0.542,0.15799001035981347,0.5,0.5,0.625,0.364,0.364,0.364,0.164,0.34,271.456,71.5,320.596,121.5,32,8,"[16, 16]","[4, 4]",0.57457650284,0.941567959
20260530_1227_7a99b09c,hpgrid537_bs8_lr0p0003_clip0_start1_test0p4_fir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.561,0.561,0.16243318057777,0.5,0.5,0.625,0.348,0.348,0.348,0.196,0.42,274.956,19.0,323.36,64.0,32,8,"[16, 16]","[4, 4]",0.5678254900399999,0.9420033523200001
20260530_1231_4983d423,hpgrid537_bs8_lr0p0004_clip0_start0_test0p4_fir_none,537_hpgrid_demean_none_addon,0.558,0.558,0.1469605033954121,0.5,0.5,0.625,0.34,0.34,0.34,0.2,0.396,216.144,36.0,265.112,85.5,32,8,"[16, 16]","[4, 4]",0.5731221361200001,0.94104774592
20260530_1241_4e60fb27,hpgrid537_bs8_lr0p0003_clip0_start1_test0p4_iir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.554,0.554,0.14848295779320966,0.5,0.5,0.625,0.344,0.344,0.344,0.164,0.412,389.24,59.0,437.952,108.0,32,8,"[16, 16]","[4, 4]",0.5754553617199999,0.9395374780799999
20260530_1243_2029f52b,hpgrid537_bs8_lr0p0004_clip0_start0_test0p4_iir_none,537_hpgrid_demean_none_addon,0.542,0.542,0.15799001035981347,0.5,0.5,0.625,0.364,0.364,0.364,0.164,0.34,271.456,71.5,320.596,121.5,32,8,"[16, 16]","[4, 4]",0.57457650284,0.941567959
20260530_1257_467e6509,hpgrid537_bs8_lr0p0004_clip0_start1_test0p2_fir_none,537_hpgrid_demean_none_addon,0.566,0.566,0.16045867988927004,0.5,0.5,0.625,0.328,0.328,0.328,0.2,0.428,246.34,24.5,295.468,71.0,32,8,"[16, 16]","[4, 4]",0.57317458072,0.93634927828
20260530_1300_e3fd869a,hpgrid537_bs8_lr0p0003_clip0_start1_test0p4_iir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.557,0.557,0.14946692425343852,0.5,0.5,0.625,0.344,0.344,0.344,0.176,0.416,367.688,65.5,416.456,111.0,32,8,"[16, 16]","[4, 4]",0.5745838256,0.9403372811199999
20260530_1311_733f364f,hpgrid537_bs8_lr0p0004_clip0_start1_test0p2_iir_none,537_hpgrid_demean_none_addon,0.547,0.547,0.1487599343650338,0.5,0.5,0.625,0.336,0.336,0.336,0.16,0.416,274.552,48.0,323.644,89.0,32,8,"[16, 16]","[4, 4]",0.5718208826400001,0.94517038844
20260530_1317_e0ad7a95,hpgrid537_bs8_lr0p0003_clip0_start2_test0p2_fir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5605,0.5605,0.15205173105118747,0.5,0.5,0.625,0.324,0.324,0.324,0.188,0.436,269.576,14.5,318.74,64.5,32,8,"[16, 16]","[4, 4]",0.57012360392,0.93887827892
20260530_1325_7fd06acf,hpgrid537_bs8_lr0p0004_clip0_start1_test0p4_fir_none,537_hpgrid_demean_none_addon,0.566,0.566,0.16045867988927004,0.5,0.5,0.625,0.328,0.328,0.328,0.2,0.428,246.34,24.5,295.468,71.0,32,8,"[16, 16]","[4, 4]",0.57317458072,0.93634927828
20260530_1331_694461bf,hpgrid537_bs8_lr0p0003_clip0_start2_test0p2_fir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.563,0.563,0.156937943379825,0.5,0.5,0.625,0.328,0.328,0.328,0.192,0.436,264.06,16.0,313.172,62.0,32,8,"[16, 16]","[4, 4]",0.568725795,0.94021338592
20260530_1338_27aa8a84,hpgrid537_bs8_lr0p0004_clip0_start1_test0p4_iir_none,537_hpgrid_demean_none_addon,0.547,0.547,0.1487599343650338,0.5,0.5,0.625,0.336,0.336,0.336,0.16,0.416,274.552,48.0,323.644,89.0,32,8,"[16, 16]","[4, 4]",0.5718208826400001,0.94517038844
20260530_1345_3f21cfc8,hpgrid537_bs8_lr0p0003_clip0_start2_test0p2_iir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.549,0.549,0.15351961793975868,0.5,0.5,0.625,0.308,0.308,0.308,0.18,0.404,301.396,33.0,350.576,82.5,32,8,"[16, 16]","[4, 4]",0.56803857208,0.94689880984
20260530_1352_dc5dfb01,hpgrid537_bs8_lr0p0004_clip0_start2_test0p2_fir_none,537_hpgrid_demean_none_addon,0.5685,0.5685,0.15153249946323163,0.5,0.5,0.625,0.368,0.368,0.368,0.204,0.404,232.312,32.5,281.116,73.0,32,8,"[16, 16]","[4, 4]",0.5736092758,0.93535837776
20260530_1401_9be469fa,hpgrid537_bs8_lr0p0003_clip0_start2_test0p2_iir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.551,0.551,0.15121329917500498,0.5,0.5,0.625,0.308,0.308,0.308,0.184,0.396,293.072,33.0,341.708,82.5,32,8,"[16, 16]","[4, 4]",0.56674265068,0.94838268716
20260530_1405_3fe842a5,hpgrid537_bs8_lr0p0004_clip0_start2_test0p2_iir_none,537_hpgrid_demean_none_addon,0.5495,0.5495,0.15518886666687592,0.5,0.5,0.625,0.312,0.312,0.312,0.188,0.404,237.396,29.0,286.388,74.5,32,8,"[16, 16]","[4, 4]",0.56947768232,0.94592628656
20260530_1415_00cb586a,hpgrid537_bs8_lr0p0003_clip0_start2_test0p4_fir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5605,0.5605,0.15205173105118747,0.5,0.5,0.625,0.324,0.324,0.324,0.188,0.436,269.576,14.5,318.74,64.5,32,8,"[16, 16]","[4, 4]",0.57012360392,0.93887827892
20260530_1418_c39905ff,hpgrid537_bs8_lr0p0004_clip0_start2_test0p4_fir_none,537_hpgrid_demean_none_addon,0.5685,0.5685,0.15153249946323163,0.5,0.5,0.625,0.368,0.368,0.368,0.204,0.404,232.312,32.5,281.116,73.0,32,8,"[16, 16]","[4, 4]",0.5736092758,0.93535837776
20260530_1429_d38bd9d6,hpgrid537_bs8_lr0p0003_clip0_start2_test0p4_fir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.563,0.563,0.156937943379825,0.5,0.5,0.625,0.328,0.328,0.328,0.192,0.436,264.06,16.0,313.172,62.0,32,8,"[16, 16]","[4, 4]",0.568725795,0.94021338592
20260530_1431_23808c92,hpgrid537_bs8_lr0p0004_clip0_start2_test0p4_iir_none,537_hpgrid_demean_none_addon,0.5495,0.5495,0.15518886666687592,0.5,0.5,0.625,0.312,0.312,0.312,0.188,0.404,237.396,29.0,286.388,74.5,32,8,"[16, 16]","[4, 4]",0.56947768232,0.94592628656
20260530_1444_0d0dcf51,hpgrid537_bs8_lr0p0003_clip0_start2_test0p4_iir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.549,0.549,0.15351961793975868,0.5,0.5,0.625,0.308,0.308,0.308,0.18,0.404,301.396,33.0,350.576,82.5,32,8,"[16, 16]","[4, 4]",0.56803857208,0.94689880984
20260530_1444_21dece75,hpgrid537_bs8_lr0p0004_clip1_start0_test0p2_fir_none,537_hpgrid_demean_none_addon,0.5585,0.5585,0.14654744835197198,0.5,0.5,0.625,0.34,0.34,0.34,0.2,0.396,215.48,36.0,264.568,85.5,32,8,"[16, 16]","[4, 4]",0.57306047984,0.94129172836
20260530_1456_4ef6f6e3,hpgrid537_bs8_lr0p0004_clip1_start0_test0p2_iir_none,537_hpgrid_demean_none_addon,0.542,0.542,0.15799001035981347,0.5,0.5,0.625,0.364,0.364,0.364,0.164,0.34,271.444,71.5,320.584,121.5,32,8,"[16, 16]","[4, 4]",0.57443224212,0.94177715328
20260530_1459_162e3c37,hpgrid537_bs8_lr0p0003_clip0_start2_test0p4_iir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.551,0.551,0.15121329917500498,0.5,0.5,0.625,0.308,0.308,0.308,0.184,0.396,293.072,33.0,341.708,82.5,32,8,"[16, 16]","[4, 4]",0.56674265068,0.94838268716
20260530_1511_532f9061,hpgrid537_bs8_lr0p0004_clip1_start0_test0p4_fir_none,537_hpgrid_demean_none_addon,0.5585,0.5585,0.14654744835197198,0.5,0.5,0.625,0.34,0.34,0.34,0.2,0.396,215.48,36.0,264.568,85.5,32,8,"[16, 16]","[4, 4]",0.57306047984,0.94129172836
20260530_1514_5ca9659b,hpgrid537_bs8_lr0p0003_clip1_start0_test0p2_fir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5165,0.5165,0.1264087286015751,0.5,0.5,0.5,0.2,0.2,0.2,0.112,0.504,147.324,3.0,195.896,51.0,32,8,"[16, 16]","[4, 4]",0.54598783136,0.96720065156
20260530_1523_9207a13d,hpgrid537_bs8_lr0p0004_clip1_start0_test0p4_iir_none,537_hpgrid_demean_none_addon,0.542,0.542,0.15799001035981347,0.5,0.5,0.625,0.364,0.364,0.364,0.164,0.34,271.444,71.5,320.584,121.5,32,8,"[16, 16]","[4, 4]",0.57443224212,0.94177715328
20260530_1524_cba65619,hpgrid537_bs8_lr0p0003_clip1_start0_test0p2_fir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5285,0.5285,0.13766282801420096,0.5,0.5,0.625,0.3,0.3,0.3,0.124,0.408,167.304,25.5,216.316,73.0,32,8,"[16, 16]","[4, 4]",0.5633468162399999,0.94904594272
20260530_1535_d2283512,hpgrid537_bs8_lr0p0003_clip1_start0_test0p2_iir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5365,0.5365,0.14556788808030652,0.5,0.5,0.625,0.304,0.304,0.304,0.16,0.42,204.652,18.0,253.604,66.5,32,8,"[16, 16]","[4, 4]",0.55572275864,0.95276469444
20260530_1538_7c3cc5de,hpgrid537_bs8_lr0p0004_clip1_start1_test0p2_fir_none,537_hpgrid_demean_none_addon,0.566,0.566,0.1608492771505031,0.5,0.5,0.625,0.332,0.332,0.332,0.2,0.428,245.252,24.5,294.208,71.0,32,8,"[16, 16]","[4, 4]",0.57291601812,0.9366201949599999
20260530_1547_9da3fb96,hpgrid537_bs8_lr0p0003_clip1_start0_test0p2_iir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5555,0.5555,0.15638116984191064,0.5,0.5,0.625,0.388,0.388,0.388,0.184,0.356,207.964,44.0,256.916,90.0,32,8,"[16, 16]","[4, 4]",0.5784952015599999,0.9273616262000001
20260530_1552_62bd44b3,hpgrid537_bs8_lr0p0004_clip1_start1_test0p2_iir_none,537_hpgrid_demean_none_addon,0.547,0.547,0.1487599343650338,0.5,0.5,0.625,0.336,0.336,0.336,0.16,0.416,273.968,48.0,322.944,89.0,32,8,"[16, 16]","[4, 4]",0.5716409111999999,0.94537283884
20260530_1559_c5bf7078,hpgrid537_bs8_lr0p0003_clip1_start0_test0p4_fir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5165,0.5165,0.1264087286015751,0.5,0.5,0.5,0.2,0.2,0.2,0.112,0.504,147.324,3.0,195.896,51.0,32,8,"[16, 16]","[4, 4]",0.54598783136,0.96720065156
20260530_1606_790cda23,hpgrid537_bs8_lr0p0004_clip1_start1_test0p4_fir_none,537_hpgrid_demean_none_addon,0.566,0.566,0.1608492771505031,0.5,0.5,0.625,0.332,0.332,0.332,0.2,0.428,245.252,24.5,294.208,71.0,32,8,"[16, 16]","[4, 4]",0.57291601812,0.9366201949599999
20260530_1609_1b72b2c7,hpgrid537_bs8_lr0p0003_clip1_start0_test0p4_fir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5285,0.5285,0.13766282801420096,0.5,0.5,0.625,0.3,0.3,0.3,0.124,0.408,167.304,25.5,216.316,73.0,32,8,"[16, 16]","[4, 4]",0.5633468162399999,0.94904594272
20260530_1620_418e2c85,hpgrid537_bs8_lr0p0004_clip1_start1_test0p4_iir_none,537_hpgrid_demean_none_addon,0.547,0.547,0.1487599343650338,0.5,0.5,0.625,0.336,0.336,0.336,0.16,0.416,273.968,48.0,322.944,89.0,32,8,"[16, 16]","[4, 4]",0.5716409111999999,0.94537283884
20260530_1620_43418f60,hpgrid537_bs8_lr0p0003_clip1_start0_test0p4_iir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5365,0.5365,0.14556788808030652,0.5,0.5,0.625,0.304,0.304,0.304,0.16,0.42,204.652,18.0,253.604,66.5,32,8,"[16, 16]","[4, 4]",0.55572275864,0.95276469444
20260530_1632_bb2d7bcf,hpgrid537_bs8_lr0p0003_clip1_start0_test0p4_iir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5555,0.5555,0.15638116984191064,0.5,0.5,0.625,0.388,0.388,0.388,0.184,0.356,207.964,44.0,256.916,90.0,32,8,"[16, 16]","[4, 4]",0.5784952015599999,0.9273616262000001
20260530_1635_23b694fb,hpgrid537_bs8_lr0p0004_clip1_start2_test0p2_fir_none,537_hpgrid_demean_none_addon,0.568,0.568,0.15155154728983725,0.5,0.5,0.625,0.364,0.364,0.364,0.204,0.404,230.6,32.5,279.204,73.0,32,8,"[16, 16]","[4, 4]",0.57327561176,0.9361001676799999
20260530_1645_60f93af7,hpgrid537_bs8_lr0p0003_clip1_start1_test0p2_fir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.558,0.558,0.15964946541479216,0.5,0.5,0.625,0.348,0.348,0.348,0.164,0.424,260.448,13.0,309.54,62.0,32,8,"[16, 16]","[4, 4]",0.56404508008,0.9473949728800001
20260530_1648_2252e491,hpgrid537_bs8_lr0p0004_clip1_start2_test0p2_iir_none,537_hpgrid_demean_none_addon,0.5495,0.5495,0.15518886666687592,0.5,0.5,0.625,0.312,0.312,0.312,0.188,0.404,237.888,29.0,286.9,74.5,32,8,"[16, 16]","[4, 4]",0.56949923704,0.9458941841199999
20260530_1659_6fc0bb5a,hpgrid537_bs8_lr0p0003_clip1_start1_test0p2_fir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.561,0.561,0.16243318057777,0.5,0.5,0.625,0.348,0.348,0.348,0.196,0.42,274.664,19.0,323.392,64.0,32,8,"[16, 16]","[4, 4]",0.5677204609600001,0.9422179799200001
20260530_1701_f2d83571,hpgrid537_bs8_lr0p0004_clip1_start2_test0p4_fir_none,537_hpgrid_demean_none_addon,0.568,0.568,0.15155154728983725,0.5,0.5,0.625,0.364,0.364,0.364,0.204,0.404,230.6,32.5,279.204,73.0,32,8,"[16, 16]","[4, 4]",0.57327561176,0.9361001676799999
20260530_1714_0c94f320,hpgrid537_bs8_lr0p0004_clip1_start2_test0p4_iir_none,537_hpgrid_demean_none_addon,0.5495,0.5495,0.15518886666687592,0.5,0.5,0.625,0.312,0.312,0.312,0.188,0.404,237.888,29.0,286.9,74.5,32,8,"[16, 16]","[4, 4]",0.56949923704,0.9458941841199999
20260530_1714_5a82beff,hpgrid537_bs8_lr0p0003_clip1_start1_test0p2_iir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5535,0.5535,0.14887547018394254,0.5,0.5,0.625,0.344,0.344,0.344,0.164,0.412,389.648,59.0,438.76,108.0,32,8,"[16, 16]","[4, 4]",0.5754204061199999,0.93944365656
20260530_1728_891e52b9,hpgrid537_bs8_lr0p0004_clip2_start0_test0p2_fir_none,537_hpgrid_demean_none_addon,0.558,0.558,0.1469605033954121,0.5,0.5,0.625,0.34,0.34,0.34,0.2,0.396,216.604,36.0,265.572,85.5,32,8,"[16, 16]","[4, 4]",0.5731767319999999,0.94098542276
20260530_1733_f3c842b1,hpgrid537_bs8_lr0p0003_clip1_start1_test0p2_iir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5575,0.5575,0.14990375091422034,0.5,0.5,0.625,0.344,0.344,0.344,0.18,0.416,369.696,65.5,418.264,111.0,32,8,"[16, 16]","[4, 4]",0.57492108832,0.9400564396
20260530_1740_5b03f627,hpgrid537_bs8_lr0p0004_clip2_start0_test0p2_iir_none,537_hpgrid_demean_none_addon,0.542,0.542,0.15799001035981347,0.5,0.5,0.625,0.364,0.364,0.364,0.164,0.34,271.2,71.5,320.34,121.5,32,8,"[16, 16]","[4, 4]",0.57441469648,0.9418591036
20260530_1751_9f9bad47,hpgrid537_bs8_lr0p0003_clip1_start1_test0p4_fir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.558,0.558,0.15964946541479216,0.5,0.5,0.625,0.348,0.348,0.348,0.164,0.424,260.448,13.0,309.54,62.0,32,8,"[16, 16]","[4, 4]",0.56404508008,0.9473949728800001
20260530_1755_e96f6566,hpgrid537_bs8_lr0p0004_clip2_start0_test0p4_fir_none,537_hpgrid_demean_none_addon,0.558,0.558,0.1469605033954121,0.5,0.5,0.625,0.34,0.34,0.34,0.2,0.396,216.604,36.0,265.572,85.5,32,8,"[16, 16]","[4, 4]",0.5731767319999999,0.94098542276
20260530_1805_67c2cd71,hpgrid537_bs8_lr0p0003_clip1_start1_test0p4_fir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.561,0.561,0.16243318057777,0.5,0.5,0.625,0.348,0.348,0.348,0.196,0.42,274.664,19.0,323.392,64.0,32,8,"[16, 16]","[4, 4]",0.5677204609600001,0.9422179799200001
20260530_1807_d36a6e51,hpgrid537_bs8_lr0p0004_clip2_start0_test0p4_iir_none,537_hpgrid_demean_none_addon,0.542,0.542,0.15799001035981347,0.5,0.5,0.625,0.364,0.364,0.364,0.164,0.34,271.2,71.5,320.34,121.5,32,8,"[16, 16]","[4, 4]",0.57441469648,0.9418591036
20260530_1820_9acce386,hpgrid537_bs8_lr0p0003_clip1_start1_test0p4_iir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5535,0.5535,0.14887547018394254,0.5,0.5,0.625,0.344,0.344,0.344,0.164,0.412,389.648,59.0,438.76,108.0,32,8,"[16, 16]","[4, 4]",0.5754204061199999,0.93944365656
20260530_1822_98874a02,hpgrid537_bs8_lr0p0004_clip2_start1_test0p2_fir_none,537_hpgrid_demean_none_addon,0.5665,0.5665,0.16044694728029657,0.5,0.5,0.625,0.332,0.332,0.332,0.2,0.428,246.352,24.5,295.472,71.0,32,8,"[16, 16]","[4, 4]",0.57316911956,0.9363528863599999
20260530_1836_749d04b1,hpgrid537_bs8_lr0p0004_clip2_start1_test0p2_iir_none,537_hpgrid_demean_none_addon,0.547,0.547,0.1487599343650338,0.5,0.5,0.625,0.336,0.336,0.336,0.16,0.416,274.496,48.0,323.588,89.0,32,8,"[16, 16]","[4, 4]",0.57180353032,0.94518662064
20260530_1839_31674e70,hpgrid537_bs8_lr0p0003_clip1_start1_test0p4_iir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5575,0.5575,0.14990375091422034,0.5,0.5,0.625,0.344,0.344,0.344,0.18,0.416,369.696,65.5,418.264,111.0,32,8,"[16, 16]","[4, 4]",0.57492108832,0.9400564396
20260530_1850_f52ac9b4,hpgrid537_bs8_lr0p0004_clip2_start1_test0p4_fir_none,537_hpgrid_demean_none_addon,0.5665,0.5665,0.16044694728029657,0.5,0.5,0.625,0.332,0.332,0.332,0.2,0.428,246.352,24.5,295.472,71.0,32,8,"[16, 16]","[4, 4]",0.57316911956,0.9363528863599999
20260530_1857_22d91a8f,hpgrid537_bs8_lr0p0003_clip1_start2_test0p2_fir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.56,0.56,0.15204430235795774,0.5,0.5,0.625,0.32,0.32,0.32,0.188,0.436,269.748,14.5,318.844,64.5,32,8,"[16, 16]","[4, 4]",0.57005873876,0.93895531136
20260530_1904_912360b2,hpgrid537_bs8_lr0p0004_clip2_start1_test0p4_iir_none,537_hpgrid_demean_none_addon,0.547,0.547,0.1487599343650338,0.5,0.5,0.625,0.336,0.336,0.336,0.16,0.416,274.496,48.0,323.588,89.0,32,8,"[16, 16]","[4, 4]",0.57180353032,0.94518662064
20260530_1912_33a51d8d,hpgrid537_bs8_lr0p0003_clip1_start2_test0p2_fir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.564,0.564,0.1569315457139215,0.5,0.5,0.625,0.336,0.336,0.336,0.192,0.436,263.192,16.0,311.98,62.0,32,8,"[16, 16]","[4, 4]",0.5684645448400001,0.94063424284
20260530_1919_46895297,hpgrid537_bs8_lr0p0004_clip2_start2_test0p2_fir_none,537_hpgrid_demean_none_addon,0.5685,0.5685,0.15153249946323163,0.5,0.5,0.625,0.368,0.368,0.368,0.204,0.404,231.988,32.5,280.624,73.0,32,8,"[16, 16]","[4, 4]",0.5735791150799999,0.93549879208
20260530_1926_14bf3f2b,hpgrid537_bs8_lr0p0003_clip1_start2_test0p2_iir_trial_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.549,0.549,0.15351961793975868,0.5,0.5,0.625,0.308,0.308,0.308,0.18,0.404,301.088,33.0,350.224,82.5,32,8,"[16, 16]","[4, 4]",0.56802480028,0.9469169690000001
20260530_1932_b5a82d04,hpgrid537_bs8_lr0p0004_clip2_start2_test0p2_iir_none,537_hpgrid_demean_none_addon,0.5495,0.5495,0.15518886666687592,0.5,0.5,0.625,0.312,0.312,0.312,0.188,0.404,237.392,29.0,286.388,74.5,32,8,"[16, 16]","[4, 4]",0.56947759548,0.9459255983200001
20260530_1942_3c14e5f2,hpgrid537_bs8_lr0p0003_clip1_start2_test0p2_iir_baseline_window_mean,537_hpgrid_batch_lr_clip_start_test_filter_demean,0.5505,0.5505,0.15117428570571959,0.5,0.5,0.625,0.304,0.304,0.304,0.184,0.4,292.708,33.0,341.292,82.5,32,8,"[16, 16]","[4, 4]",0.56665975876,0.94862384176
20260530_1945_c638bcc7,hpgrid537_bs8_lr0p0004_clip2_start2_test0p4_fir_none,537_hpgrid_demean_none_addon,0.5685,0.5685,0.15153249946323163,0.5,0.5,0.625,0.368,0.368,0.368,0.204,0.404,231.988,32.5,280.624,73.0,32,8,"[16, 16]","[4, 4]",0.5735791150799999,0.93549879208
