subject_id,trial_index,label,marker2_source_sample,marker3_source_sample,marker_duration_samples,marker2_target_sample,crop_stop_target_sample,source_path
9,6,0,1003,3003,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,7,1,1003,3003,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,8,0,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,9,1,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,10,0,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,11,1,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,12,0,1003,3005,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,13,1,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,14,0,1004,3004,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,15,1,1003,3003,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,16,0,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,17,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,18,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,19,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,20,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,21,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,22,0,1009,3011,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,23,1,1011,3012,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,24,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,25,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,26,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,27,1,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,28,0,1008,3010,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,29,1,1008,3010,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,30,0,1007,3007,2000,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,31,1,1007,3009,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,32,0,1008,3008,2000,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,33,1,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,34,0,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,35,1,1008,3009,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,36,0,1008,3010,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,37,1,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,38,0,1009,3010,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
9,39,1,1009,3009,2000,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-09/sub-09_task-motor-imagery_eeg.mat
10,0,0,1004,3004,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,1,1,1002,3003,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,2,0,1003,3003,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,3,1,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,4,0,1003,3005,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,5,1,1004,3006,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,6,0,1004,3006,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,7,1,1002,3003,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,8,0,1004,3006,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,9,1,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,10,0,1002,3003,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,11,1,1003,3005,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,12,0,1004,3004,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,13,1,1003,3003,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,14,0,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,15,1,1002,3003,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,16,0,1003,3005,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,17,1,1009,3009,2000,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,18,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,19,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,20,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,21,1,1009,3011,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,22,0,1028,3030,2002,263,775,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,23,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,24,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,25,1,1009,3011,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,26,0,1011,3012,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,27,1,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,28,0,1007,3009,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,29,1,1006,3007,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,30,0,1007,3009,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,31,1,1006,3007,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,32,0,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,33,1,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,34,0,1007,3009,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,35,1,1008,3009,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,36,0,1007,3009,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,37,1,1008,3009,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,38,0,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
10,39,1,1007,3009,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-10/sub-10_task-motor-imagery_eeg.mat
11,0,0,1004,3006,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,1,1,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,2,0,1002,3004,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,3,1,1004,3005,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,4,0,1003,3003,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,5,1,1002,3003,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,6,0,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,7,1,1003,3005,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,8,0,1002,3002,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,9,1,1003,3003,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,10,0,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,11,1,1002,3004,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,12,0,1003,3005,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,13,1,1003,3005,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,14,0,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,15,1,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,16,0,1002,3004,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,17,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,18,0,1011,3012,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,19,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,20,0,1006,3008,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,21,1,1007,3007,2000,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,22,0,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,23,1,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,24,0,1006,3007,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,25,1,1009,3010,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,26,0,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,27,1,1008,3010,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,28,0,1008,3010,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,29,1,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,30,0,1008,3008,2000,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,31,1,1007,3007,2000,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,32,0,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,33,1,1007,3009,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,34,0,1007,3007,2000,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,35,1,1008,3008,2000,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,36,0,1007,3008,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,37,1,1007,3007,2000,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,38,0,1009,3011,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
11,39,1,1009,3011,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-11/sub-11_task-motor-imagery_eeg.mat
14,0,0,1005,3007,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-14/sub-14_task-motor-imagery_eeg.mat
14,1,1,1003,3003,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-14/sub-14_task-motor-imagery_eeg.mat
14,2,0,1003,3003,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-14/sub-14_task-motor-imagery_eeg.mat
14,3,1,1003,3003,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-14/sub-14_task-motor-imagery_eeg.mat
14,4,0,1002,3003,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-14/sub-14_task-motor-imagery_eeg.mat
14,5,1,1003,3003,2000,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-14/sub-14_task-motor-imagery_eeg.mat
14,6,0,1003,3004,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-14/sub-14_task-motor-imagery_eeg.mat
14,7,1,1002,3004,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-14/sub-14_task-motor-imagery_eeg.mat
14,8,0,1002,3004,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-14/sub-14_task-motor-imagery_eeg.mat
14,9,1,1004,3005,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-14/sub-14_task-motor-imagery_eeg.mat
14,10,0,1003,3005,2002,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-14/sub-14_task-motor-imagery_eeg.mat
14,11,1,1002,3003,2001,257,769,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-14/sub-14_task-motor-imagery_eeg.mat
